"time";"timer";"currentTransformerTransformationRatio";"constMeterImpsNum";"queueSizeCalcMeterAccuracy";"meterSerialNum";"pzemVoltage1";"pzemVoltage2";"pzemVoltage3";"pzemCurrent1";"pzemCurrent2";"pzemCurrent3";"pzemPower1";"pzemPower2";"pzemPower3";"pzemEnergy1";"pzemEnergy2";"pzemEnergy3";"pzemFrequency1";"pzemFrequency2";"pzemFrequency3";"pzemPowerFactor1";"pzemPowerFactor2";"pzemPowerFactor3";"pzemFullCurrent";"pzemFullPower";"pzemFullEnergy";"kyImpsMeter";"impsPeriodMeter";"calcMeterPower";"calcMeterAccuracy"
"2025/1/21 16:5:56 ";"00:01:26,2";"1";"1000";"3";"";"227,40";"237,90";"229,60";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,16";"0,91";"4,65";"32";"3,90";"0,90";"0,62"
"2025/1/21 16:5:57 ";"00:01:27,2";"1";"1000";"3";"";"227,50";"237,90";"229,60";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,17";"0,91";"4,65";"33";"3,96";"0,90";"0,62"
"2025/1/21 16:5:58 ";"00:01:28,2";"1";"1000";"3";"";"227,50";"237,90";"229,60";"3,93";"0,04";"0,21";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,19";"0,92";"4,65";"33";"3,96";"0,90";"0,62"
"2025/1/21 16:5:59 ";"00:01:29,2";"1";"1000";"3";"";"227,50";"237,90";"229,70";"3,93";"0,04";"0,23";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,44";"4,21";"0,92";"4,65";"33";"3,96";"0,90";"0,62"
"2025/1/21 16:6:0 ";"00:01:30,2";"1";"1000";"3";"";"227,60";"237,90";"229,60";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,18";"0,92";"4,65";"33";"3,96";"0,90";"0,62"
"2025/1/21 16:6:1 ";"00:01:31,2";"1";"1000";"3";"";"227,60";"238,00";"229,60";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,18";"0,92";"4,65";"34";"3,93";"0,92";"0,01"
"2025/1/21 16:6:2 ";"00:01:32,2";"1";"1000";"3";"";"227,50";"238,00";"229,60";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,18";"0,91";"4,65";"34";"3,93";"0,92";"0,01"
"2025/1/21 16:6:3 ";"00:01:33,2";"1";"1000";"3";"";"227,50";"238,00";"229,60";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,17";"0,91";"4,65";"34";"3,93";"0,92";"0,01"
"2025/1/21 16:6:4 ";"00:01:34,2";"1";"1000";"3";"";"227,30";"238,00";"229,90";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,17";"0,91";"4,65";"34";"3,93";"0,92";"0,01"
"2025/1/21 16:6:5 ";"00:01:35,3";"1";"1000";"3";"";"227,30";"237,90";"229,90";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,17";"0,91";"4,65";"35";"3,95";"0,92";"0,01"
"2025/1/21 16:6:6 ";"00:01:36,2";"1";"1000";"3";"";"227,40";"237,90";"230,00";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,17";"0,91";"4,65";"35";"3,95";"0,92";"0,01"
"2025/1/21 16:6:7 ";"00:01:37,2";"1";"1000";"3";"";"227,30";"237,90";"229,90";"3,93";"0,04";"0,21";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,18";"0,91";"4,65";"35";"3,95";"0,92";"0,01"
"2025/1/21 16:6:8 ";"00:01:38,2";"1";"1000";"3";"";"227,30";"237,90";"229,90";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,16";"0,91";"4,65";"35";"3,95";"0,92";"0,01"
"2025/1/21 16:6:9 ";"00:01:39,2";"1";"1000";"3";"";"227,40";"237,80";"229,80";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,17";"0,91";"4,65";"36";"3,96";"0,92";"0,01"
"2025/1/21 16:6:10 ";"00:01:40,2";"1";"1000";"3";"";"227,40";"237,80";"229,80";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,17";"0,91";"4,65";"36";"3,96";"0,92";"0,01"
"2025/1/21 16:6:11 ";"00:01:41,2";"1";"1000";"3";"";"227,30";"238,30";"229,90";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,40";"4,16";"0,91";"4,65";"36";"3,96";"0,92";"0,01"
"2025/1/21 16:6:12 ";"00:01:42,2";"1";"1000";"3";"";"225,20";"238,30";"230,30";"3,89";"0,04";"0,19";"0,88";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,40";"4,13";"0,90";"4,65";"36";"3,96";"0,92";"0,01"
"2025/1/21 16:6:13 ";"00:01:43,2";"1";"1000";"3";"";"224,70";"238,90";"230,40";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,23";"0,40";"4,12";"0,89";"4,65";"37";"3,97";"0,91";"-1,65"
"2025/1/21 16:6:14 ";"00:01:44,2";"1";"1000";"3";"";"224,70";"238,80";"230,30";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,24";"0,40";"4,12";"0,89";"4,65";"37";"3,97";"0,91";"-1,65"
"2025/1/21 16:6:15 ";"00:01:45,2";"1";"1000";"3";"";"224,70";"238,80";"230,30";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,40";"4,12";"0,89";"4,66";"37";"3,97";"0,91";"-1,65"
"2025/1/21 16:6:16 ";"00:01:46,2";"1";"1000";"3";"";"224,70";"238,80";"230,30";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,23";"0,40";"4,12";"0,89";"4,66";"37";"3,97";"0,91";"-1,65"
"2025/1/21 16:6:17 ";"00:01:47,2";"1";"1000";"3";"";"226,50";"238,30";"230,80";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,42";"4,16";"0,91";"4,66";"38";"4,03";"0,91";"-1,65"
"2025/1/21 16:6:18 ";"00:01:48,2";"1";"1000";"3";"";"226,50";"237,70";"230,80";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,23";"0,43";"4,16";"0,91";"4,66";"38";"4,03";"0,91";"-1,65"
"2025/1/21 16:6:19 ";"00:01:49,2";"1";"1000";"3";"";"226,80";"237,90";"230,80";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,22";"0,43";"4,16";"0,91";"4,66";"38";"4,03";"0,91";"-1,65"
"2025/1/21 16:6:20 ";"00:01:50,2";"1";"1000";"3";"";"225,50";"238,70";"230,90";"3,90";"0,04";"0,19";"0,88";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,13";"0,90";"4,66";"38";"4,03";"0,91";"-1,65"
"2025/1/21 16:6:21 ";"00:01:51,2";"1";"1000";"3";"";"224,40";"238,70";"230,90";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"39";"4,02";"0,91";"-1,65"
"2025/1/21 16:6:22 ";"00:01:52,2";"1";"1000";"3";"";"224,70";"238,70";"231,00";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,12";"0,89";"4,66";"39";"4,02";"0,91";"-1,65"
"2025/1/21 16:6:23 ";"00:01:53,3";"1";"1000";"3";"";"224,70";"238,80";"231,00";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,22";"0,41";"4,11";"0,89";"4,66";"39";"4,02";"0,91";"-1,65"
"2025/1/21 16:6:24 ";"00:01:54,2";"1";"1000";"3";"";"224,80";"238,50";"231,00";"3,89";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"39";"4,02";"0,91";"-1,65"
"2025/1/21 16:6:25 ";"00:01:55,2";"1";"1000";"3";"";"226,00";"238,50";"230,80";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,90";"4,66";"40";"4,02";"0,89";"0,81"
"2025/1/21 16:6:26 ";"00:01:56,2";"1";"1000";"3";"";"226,50";"237,70";"231,10";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,42";"4,15";"0,91";"4,66";"40";"4,02";"0,89";"0,81"
"2025/1/21 16:6:27 ";"00:01:57,3";"1";"1000";"3";"";"225,90";"237,70";"231,20";"3,90";"0,04";"0,19";"0,88";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,42";"4,14";"0,90";"4,66";"40";"4,02";"0,89";"0,81"
"2025/1/21 16:6:28 ";"00:01:58,2";"1";"1000";"3";"";"225,90";"238,90";"231,20";"3,90";"0,04";"0,19";"0,88";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,24";"0,42";"4,14";"0,90";"4,66";"40";"4,02";"0,89";"0,81"
"2025/1/21 16:6:29 ";"00:01:59,2";"1";"1000";"3";"";"224,10";"238,90";"231,30";"3,87";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,41";"4,10";"0,89";"4,66";"41";"4,04";"0,89";"0,81"
"2025/1/21 16:6:30 ";"00:02:0,2";"1";"1000";"3";"";"224,20";"239,00";"231,10";"3,88";"0,04";"0,20";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,42";"4,12";"0,89";"4,66";"41";"4,04";"0,89";"0,81"
"2025/1/21 16:6:31 ";"00:02:1,2";"1";"1000";"3";"";"223,80";"238,80";"231,90";"3,87";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,41";"4,10";"0,89";"4,66";"41";"4,04";"0,89";"0,81"
"2025/1/21 16:6:32 ";"00:02:2,2";"1";"1000";"3";"";"224,50";"238,50";"231,90";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"49,90";"49,90";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"41";"4,04";"0,89";"0,81"
"2025/1/21 16:6:33 ";"00:02:3,2";"1";"1000";"3";"";"224,50";"237,30";"231,70";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,24";"0,41";"4,11";"0,89";"4,66";"42";"4,05";"0,89";"0,81"
"2025/1/21 16:6:34 ";"00:02:4,2";"1";"1000";"3";"";"226,30";"237,30";"231,60";"3,91";"0,04";"0,18";"0,88";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,90";"4,66";"42";"4,05";"0,89";"0,81"
"2025/1/21 16:6:35 ";"00:02:5,2";"1";"1000";"3";"";"226,60";"237,30";"231,40";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,41";"4,15";"0,91";"4,66";"42";"4,05";"0,89";"0,81"
"2025/1/21 16:6:36 ";"00:02:6,2";"1";"1000";"3";"";"224,40";"238,10";"231,40";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,23";"0,41";"4,10";"0,89";"4,66";"42";"4,05";"0,89";"0,81"
"2025/1/21 16:6:37 ";"00:02:7,2";"1";"1000";"3";"";"224,40";"238,40";"231,30";"3,88";"0,04";"0,20";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,43";"4,13";"0,89";"4,66";"43";"4,04";"0,89";"0,08"
"2025/1/21 16:6:38 ";"00:02:8,2";"1";"1000";"3";"";"224,50";"238,50";"231,30";"3,88";"0,04";"0,20";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,43";"4,13";"0,89";"4,66";"43";"4,04";"0,89";"0,08"
"2025/1/21 16:6:39 ";"00:02:9,2";"1";"1000";"3";"";"224,20";"238,50";"231,50";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,60";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"43";"4,04";"0,89";"0,08"
"2025/1/21 16:6:40 ";"00:02:10,2";"1";"1000";"3";"";"224,20";"238,50";"231,30";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"43";"4,04";"0,89";"0,08"
"2025/1/21 16:6:41 ";"00:02:11,2";"1";"1000";"3";"";"225,50";"237,80";"231,40";"3,90";"0,04";"0,19";"0,88";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,13";"0,90";"4,66";"44";"4,05";"0,89";"0,08"
"2025/1/21 16:6:42 ";"00:02:12,3";"1";"1000";"3";"";"225,50";"238,60";"231,40";"3,90";"0,04";"0,19";"0,88";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,41";"4,13";"0,90";"4,66";"44";"4,05";"0,89";"0,08"
"2025/1/21 16:6:43 ";"00:02:13,2";"1";"1000";"3";"";"224,50";"238,50";"231,50";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"44";"4,05";"0,89";"0,08"
"2025/1/21 16:6:45 ";"00:02:14,3";"1";"1000";"3";"";"224,60";"238,50";"231,40";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"49,90";"49,90";"49,90";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"44";"4,05";"0,89";"0,08"
"2025/1/21 16:6:45 ";"00:02:15,2";"1";"1000";"3";"";"226,40";"237,80";"231,50";"3,91";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,91";"4,66";"45";"4,04";"0,89";"0,08"
"2025/1/21 16:6:46 ";"00:02:16,2";"1";"1000";"3";"";"226,40";"238,30";"231,60";"3,91";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,91";"4,66";"45";"4,04";"0,89";"0,08"
"2025/1/21 16:6:47 ";"00:02:17,2";"1";"1000";"3";"";"224,40";"238,60";"231,60";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"45";"4,04";"0,89";"0,08"
"2025/1/21 16:6:48 ";"00:02:18,2";"1";"1000";"3";"";"224,40";"238,60";"231,50";"3,88";"0,04";"0,20";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,43";"4,13";"0,89";"4,66";"45";"4,04";"0,89";"0,08"
"2025/1/21 16:6:49 ";"00:02:19,2";"1";"1000";"3";"";"224,50";"238,60";"231,50";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,66";"46";"4,05";"0,89";"0,30"
"2025/1/21 16:6:50 ";"00:02:20,2";"1";"1000";"3";"";"224,80";"238,60";"231,50";"3,89";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,41";"4,12";"0,89";"4,66";"46";"4,05";"0,89";"0,30"
"2025/1/21 16:6:51 ";"00:02:21,2";"1";"1000";"3";"";"224,80";"237,70";"231,50";"3,89";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,12";"0,89";"4,66";"46";"4,05";"0,89";"0,30"
"2025/1/21 16:6:52 ";"00:02:22,2";"1";"1000";"3";"";"226,70";"237,70";"231,30";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,15";"0,91";"4,66";"46";"4,05";"0,89";"0,30"
"2025/1/21 16:6:53 ";"00:02:23,2";"1";"1000";"3";"";"226,70";"237,50";"231,30";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,23";"0,41";"4,15";"0,91";"4,66";"47";"3,99";"0,89";"0,30"
"2025/1/21 16:6:54 ";"00:02:24,2";"1";"1000";"3";"";"226,80";"237,40";"231,30";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,23";"0,41";"4,15";"0,91";"4,66";"47";"3,99";"0,89";"0,30"
"2025/1/21 16:6:55 ";"00:02:25,2";"1";"1000";"3";"";"226,80";"237,60";"231,30";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,15";"0,91";"4,66";"47";"3,99";"0,89";"0,30"
"2025/1/21 16:6:56 ";"00:02:26,2";"1";"1000";"3";"";"226,80";"237,50";"231,30";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,15";"0,91";"4,67";"47";"3,99";"0,89";"0,30"
"2025/1/21 16:6:57 ";"00:02:27,3";"1";"1000";"3";"";"226,60";"237,50";"231,30";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,91";"4,67";"48";"4,02";"0,89";"0,30"
"2025/1/21 16:6:58 ";"00:02:28,2";"1";"1000";"3";"";"225,20";"237,90";"231,50";"3,89";"0,04";"0,20";"0,88";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,14";"0,90";"4,67";"48";"4,02";"0,89";"0,30"
"2025/1/21 16:6:59 ";"00:02:29,2";"1";"1000";"3";"";"224,40";"238,80";"231,60";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,67";"48";"4,02";"0,89";"0,30"
"2025/1/21 16:7:0 ";"00:02:30,2";"1";"1000";"3";"";"224,40";"238,80";"231,60";"3,88";"0,04";"0,18";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,67";"48";"4,02";"0,89";"0,30"
"2025/1/21 16:7:1 ";"00:02:31,2";"1";"1000";"3";"";"224,50";"239,00";"231,30";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,67";"49";"4,02";"0,90";"-0,53"
"2025/1/21 16:7:2 ";"00:02:32,2";"1";"1000";"3";"";"224,80";"239,00";"231,00";"3,89";"0,04";"0,18";"0,87";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,67";"49";"4,02";"0,90";"-0,53"
"2025/1/21 16:7:3 ";"00:02:33,2";"1";"1000";"3";"";"226,40";"238,60";"230,90";"3,91";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,90";"4,67";"49";"4,02";"0,90";"-0,53"
"2025/1/21 16:7:4 ";"00:02:34,2";"1";"1000";"3";"";"226,90";"237,80";"230,80";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"49";"4,02";"0,90";"-0,53"
"2025/1/21 16:7:5 ";"00:02:35,2";"1";"1000";"3";"";"226,90";"237,80";"230,80";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"50";"3,94";"0,90";"-0,53"
"2025/1/21 16:7:6 ";"00:02:36,2";"1";"1000";"3";"";"227,00";"237,90";"230,80";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"50";"3,94";"0,90";"-0,53"
"2025/1/21 16:7:7 ";"00:02:37,2";"1";"1000";"3";"";"227,00";"237,90";"230,80";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"50";"3,94";"0,90";"-0,53"
"2025/1/21 16:7:8 ";"00:02:38,2";"1";"1000";"3";"";"227,00";"238,00";"230,80";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,16";"0,91";"4,67";"50";"3,94";"0,90";"-0,53"
"2025/1/21 16:7:9 ";"00:02:39,2";"1";"1000";"3";"";"227,00";"238,00";"230,80";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"51";"3,99";"0,90";"-0,53"
"2025/1/21 16:7:10 ";"00:02:40,2";"1";"1000";"3";"";"227,00";"237,90";"230,80";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"51";"3,99";"0,90";"-0,53"
"2025/1/21 16:7:11 ";"00:02:41,2";"1";"1000";"3";"";"226,90";"237,90";"230,70";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"51";"3,99";"0,90";"-0,53"
"2025/1/21 16:7:12 ";"00:02:42,2";"1";"1000";"3";"";"226,80";"237,80";"230,60";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"51";"3,99";"0,90";"-0,53"
"2025/1/21 16:7:13 ";"00:02:43,2";"1";"1000";"3";"";"226,80";"237,80";"230,70";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,16";"0,91";"4,67";"52";"3,97";"0,91";"0,39"
"2025/1/21 16:7:14 ";"00:02:44,2";"1";"1000";"3";"";"227,10";"237,80";"230,70";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,16";"0,91";"4,67";"52";"3,97";"0,91";"0,39"
"2025/1/21 16:7:15 ";"00:02:45,2";"1";"1000";"3";"";"227,10";"237,80";"230,90";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,61";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,67";"52";"3,97";"0,91";"0,39"
"2025/1/21 16:7:26 ";"00:00:1,4";"1";"1000";"1";"";"227,00";"237,90";"231,00";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"0,00";"0,00";"0,00";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,17";"0,91";"0,00";"1";"11,85";"0,30";"66,69"
"2025/1/21 16:7:27 ";"00:00:2,3";"1";"1000";"1";"";"227,00";"237,90";"230,80";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"0,00";"0,00";"0,00";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,16";"0,91";"0,00";"1";"11,85";"0,30";"66,69"
"2025/1/21 16:7:28 ";"00:00:3,5";"1";"1000";"1";"";"227,10";"237,80";"230,80";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"0,00";"0,00";"0,00";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"3,97";"0,89";"0,00";"1";"11,85";"0,30";"66,69"
"2025/1/21 16:7:29 ";"00:00:4,6";"1";"1000";"1";"";"226,90";"238,00";"231,00";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"0,00";"0,00";"0,00";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"0,00";"1";"11,85";"0,30";"66,69"
